0.68,0.32,9454,HOMER3
0.68,0.32,81606,LBH
0.68,0.32,79053,ALG8
0.68,0.32,6603,SMARCD2
0.68,0.32,4734,NEDD4
0.68,0.32,79178,THTPA
0.68,0.32,5868,RAB5A
0.68,0.32,5716,PSMD10
0.68,0.32,125061,AFMID
0.68,0.32,23286,WWC1
0.68,0.32,144363,LYRM5
0.68,0.32,9208,LRRFIP1
0.68,0.32,81671,VMP1
0.68,0.32,9110,MTMR4
0.68,0.32,79751,SLC25A22
0.68,0.32,23326,USP22
0.68,0.32,51529,ANAPC11
0.68,0.32,10783,NEK6
0.68,0.32,3320,HSP90AA1
0.68,0.32,80199,FUZ
0.68,0.32,23463,ICMT
0.68,0.32,375035,SFT2D2
0.68,0.32,161742,SPRED1
0.68,0.32,7171,TPM4
0.68,0.32,151636,DTX3L
0.68,0.32,55161,TMEM33
0.69,0.31,8773,SNAP23
0.69,0.31,2671,GFER
0.69,0.31,9871,SEC24D
0.69,0.31,5096,PCCB
0.69,0.31,10072,DPP3
0.69,0.31,29097,CNIH4
0.69,0.31,678,ZFP36L2
0.69,0.31,64839,FBXL17
0.69,0.31,6386,SDCBP
0.69,0.31,790955,C11orf83
0.69,0.31,83606,GUCD1
0.69,0.31,29116,MYLIP
0.69,0.31,10611,PDLIM5
0.69,0.31,309,ANXA6
0.69,0.31,93183,PIGM
0.69,0.31,10791,VAMP5
0.69,0.31,10653,SPINT2
0.69,0.31,26999,CYFIP2
0.69,0.31,146177,C16orf52
0.69,0.31,80224,NUBPL
0.69,0.31,65220,NADK
0.69,0.31,65010,SLC26A6
0.69,0.31,7321,UBE2D1
0.69,0.31,7862,BRPF1
0.69,0.31,54453,RIN2
0.69,0.31,6813,STXBP2
0.69,0.31,830,CAPZA2
0.69,0.31,286144,TRIQK
0.69,0.31,11240,PADI2
0.69,0.31,115201,ATG4A
0.69,0.31,728215,FAM155A
0.69,0.31,64326,RFWD2
0.69,0.31,8975,USP13
0.69,0.31,112939,NACC1
0.69,0.31,83452,RAB33B
0.69,0.31,57561,ARRDC3
0.69,0.31,389643,NUGGC
0.69,0.31,3945,LDHB
0.69,0.31,0,SELO
0.69,0.31,57326,PBXIP1
0.69,0.31,10280,SIGMAR1
0.69,0.31,201475,RAB12
0.69,0.31,54965,PIGX
0.69,0.31,64900,LPIN3
0.69,0.31,729991,MEF2BNB
0.69,0.31,51400,PPME1
0.69,0.31,8242,KDM5C
0.69,0.31,23531,MMD
0.69,0.31,10241,CALCOCO2
0.69,0.31,55304,SPTLC3
0.69,0.31,124565,SLC38A10
0.69,0.31,149297,FAM78B
0.69,0.31,9780,PIEZO1
0.69,0.31,7739,ZNF185
0.69,0.31,57646,USP28
0.69,0.31,11031,RAB31
0.69,0.31,3148,HMGB2
0.69,0.31,23075,SWAP70
0.69,0.31,4439,MSH5
0.69,0.31,1389,CREBL2
0.69,0.31,10193,RNF41
0.69,0.31,57403,RAB22A
0.69,0.31,2665,GDI2
0.7,0.3,151887,CCDC80
0.7,0.3,2011,MARK2
0.7,0.3,201163,FLCN
0.7,0.3,51426,POLK
0.7,0.3,7994,KAT6A
0.7,0.3,6717,SRI
0.7,0.3,4646,MYO6
0.7,0.3,3632,INPP5A
0.7,0.3,26100,WIPI2
0.7,0.3,10447,FAM3C
0.7,0.3,4293,MAP3K9
0.7,0.3,51312,SLC25A37
0.7,0.3,9922,IQSEC1
0.7,0.3,64423,INF2
0.7,0.3,113174,SAAL1
0.7,0.3,23170,TTLL12
0.7,0.3,59339,PLEKHA2
0.7,0.3,5717,PSMD11
0.7,0.3,27301,APEX2
0.7,0.3,55238,SLC38A7
0.7,0.3,84293,FAM213A
0.7,0.3,123803,NTAN1
0.7,0.3,4940,OAS3
0.7,0.3,94056,SYAP1
0.7,0.3,126308,MOB3A
0.7,0.3,8733,GPAA1
0.7,0.3,6240,RRM1
0.7,0.3,29843,SENP1
0.7,0.3,138199,C9orf41
0.7,0.3,56957,OTUD7B
0.7,0.3,51128,SAR1B
0.7,0.3,92270,ATP6AP1L
0.7,0.3,81889,FAHD1
0.7,0.3,9114,ATP6V0D1
0.7,0.3,152926,PPM1K
0.7,0.3,5218,CDK14
0.7,0.3,84289,ING5
0.7,0.3,91748,ELMSAN1
0.7,0.3,7532,YWHAG
0.7,0.3,55737,VPS35
0.7,0.3,9764,KIAA0513
0.7,0.3,9541,CIR1
0.7,0.3,9874,TLK1
0.7,0.3,4144,MAT2A
0.7,0.3,200185,KRTCAP2
0.7,0.3,7534,YWHAZ
0.7,0.3,8239,USP9X
0.7,0.3,80022,MYO15B
0.7,0.3,84159,ARID5B
0.7,0.3,6305,SBF1
0.7,0.3,50488,MINK1
0.7,0.3,6399,TRAPPC2
0.7,0.3,821,CANX
0.7,0.3,10269,ZMPSTE24
0.71,0.29,23607,CD2AP
0.71,0.29,25962,KIAA1429
0.71,0.29,800,CALD1
0.71,0.29,65125,WNK1
0.71,0.29,23603,CORO1C
0.71,0.29,10128,LRPPRC
0.71,0.29,54981,NMRK1
0.71,0.29,54796,BNC2
0.71,0.29,9748,SLK
0.71,0.29,1017,CDK2
0.71,0.29,84246,MED10
0.71,0.29,79989,TTC26
0.71,0.29,8624,PSMG1
0.71,0.29,23250,ATP11A
0.71,0.29,950,SCARB2
0.71,0.29,5861,RAB1A
0.71,0.29,8535,CBX4
0.71,0.29,10244,RABEPK
0.71,0.29,22853,LMTK2
0.71,0.29,27102,EIF2AK1
0.71,0.29,5870,RAB6A
0.71,0.29,3712,IVD
0.71,0.29,203068,TUBB
0.71,0.29,11322,TMC6
0.71,0.29,8405,SPOP
0.71,0.29,401466,C8orf59
0.71,0.29,57478,USP31
0.71,0.29,9031,BAZ1B
0.71,0.29,25974,MMACHC
0.71,0.29,4609,MYC
0.71,0.29,27333,GOLIM4
0.71,0.29,23059,CLUAP1
0.71,0.29,8887,TAX1BP1
0.71,0.29,10618,TGOLN2
0.71,0.29,64419,MTMR14
0.71,0.29,6566,SLC16A1
0.71,0.29,55236,UBA6
0.71,0.29,90416,C15orf57
0.71,0.29,493856,CISD2
0.71,0.29,404636,FAM45A
0.71,0.29,375056,MIA3
0.71,0.29,64778,FNDC3B
0.71,0.29,51626,DYNC2LI1
0.71,0.29,10226,PLIN3
0.71,0.29,166,AES
0.71,0.29,51341,ZBTB7A
0.71,0.29,25874,MPC2
0.71,0.29,56681,SAR1A
0.71,0.29,23304,UBR2
0.71,0.29,7905,REEP5
0.71,0.29,3309,HSPA5
0.71,0.29,4143,MAT1A
0.71,0.29,26578,OSTF1
0.71,0.29,51569,UFM1
0.71,0.29,51144,HSD17B12
0.71,0.29,79047,KCTD15
0.71,0.29,81542,TMX1
0.72,0.28,9592,IER2
0.72,0.28,3029,HAGH
0.72,0.28,23086,EXPH5
0.72,0.28,29781,NCAPH2
0.72,0.28,5713,PSMD7
0.72,0.28,56172,ANKH
0.72,0.28,4176,MCM7
0.72,0.28,50,ACO2
0.72,0.28,26164,MTG2
0.72,0.28,5718,PSMD12
0.72,0.28,55031,USP47
0.72,0.28,79085,SLC25A23
0.72,0.28,23475,QPRT
0.72,0.28,57570,TRMT5
0.72,0.28,9659,PDE4DIP
0.72,0.28,80755,AARSD1
0.72,0.28,56889,TM9SF3
0.72,0.28,528,ATP6V1C1
0.72,0.28,126133,ALDH16A1
0.72,0.28,4999,ORC2
0.72,0.28,5318,PKP2
0.72,0.28,53615,MBD3
0.72,0.28,829,CAPZA1
0.72,0.28,6942,TCF20
0.72,0.28,125170,MIEF2
0.72,0.28,10194,TSHZ1
0.72,0.28,90550,MCU
0.72,0.28,55349,CHDH
0.72,0.28,5682,PSMA1
0.72,0.28,57128,LYRM4
0.72,0.28,37,ACADVL
0.72,0.28,10897,YIF1A
0.72,0.28,56910,STARD7
0.72,0.28,372,ARCN1
0.72,0.28,5127,CDK16
0.72,0.28,7329,UBE2I
0.72,0.28,81706,PPP1R14C
0.72,0.28,23429,RYBP
0.72,0.28,4302,MLLT6
0.72,0.28,10959,TMED2
0.72,0.28,2036,EPB41L1
0.72,0.28,2117,ETV3
0.72,0.28,96459,FNIP1
0.72,0.28,5613,PRKX
0.72,0.28,6809,STX3
0.72,0.28,27166,PRELID1
0.72,0.28,84056,KATNAL1
0.72,0.28,348235,SKA2
0.72,0.28,3308,HSPA4
0.72,0.28,6815,STYX
0.72,0.28,387921,NHLRC3
0.72,0.28,3303,HSPA1B
0.72,0.28,55206,SBNO1
0.72,0.28,56256,SERTAD4
0.72,0.28,5709,PSMD3
0.72,0.28,10935,PRDX3
0.73,0.27,7782,SLC30A4
0.73,0.27,23095,KIF1B
0.73,0.27,127435,PODN
0.73,0.27,29956,CERS2
0.73,0.27,7576,ZNF28
0.73,0.27,22820,COPG1
0.73,0.27,11215,AKAP11
0.73,0.27,149371,EXOC8
0.73,0.27,115004,MB21D1
0.73,0.27,6599,SMARCC1
0.73,0.27,10116,FEM1B
0.73,0.27,23770,FKBP8
0.73,0.27,80255,SLC35F5
0.73,0.27,134359,POC5
0.73,0.27,7327,UBE2G2
0.73,0.27,192111,PGAM5
0.73,0.27,91010,FMNL3
0.73,0.27,29766,TMOD3
0.73,0.27,89796,NAV1
0.73,0.27,117178,SSX2IP
0.73,0.27,10982,MAPRE2
0.73,0.27,92609,TIMM50
0.73,0.27,23063,WAPAL
0.73,0.27,5873,RAB27A
0.73,0.27,23011,RAB21
0.73,0.27,1434,CSE1L
0.73,0.27,4947,OAZ2
0.73,0.27,283635,FAM177A1
0.73,0.27,90522,YIF1B
0.73,0.27,26118,WSB1
0.73,0.27,55734,ZFP64
0.73,0.27,85379,KIAA1671
0.73,0.27,152002,XXYLT1
0.73,0.27,65980,BRD9
0.73,0.27,9852,EPM2AIP1
0.73,0.27,284996,RNF149
0.73,0.27,7109,TRAPPC10
0.73,0.27,80212,CCDC92
0.73,0.27,7095,SEC62
0.73,0.27,23137,SMC5
0.73,0.27,84061,MAGT1
0.73,0.27,222068,TMED4
0.73,0.27,92689,FAM114A1
0.73,0.27,55607,PPP1R9A
0.73,0.27,26190,FBXW2
0.73,0.27,64421,DCLRE1C
0.73,0.27,54708,MARCH5
0.73,0.27,10383,TUBB4B
0.73,0.27,23648,SSBP3
0.73,0.27,11335,CBX3
0.73,0.27,10160,FARP1
0.73,0.27,84901,NFATC2IP
0.73,0.27,6596,HLTF
0.73,0.27,55604,LRRC16A
0.73,0.27,7428,VHL
0.73,0.27,29966,STRN3
0.74,0.26,5757,PTMA
0.74,0.26,79848,CSPP1
0.74,0.26,56993,TOMM22
0.74,0.26,7353,UFD1L
0.74,0.26,54386,TERF2IP
0.74,0.26,93099,DMKN
0.74,0.26,91949,COG7
0.74,0.26,84514,GHDC
0.74,0.26,55536,CDCA7L
0.74,0.26,10059,DNM1L
0.74,0.26,55187,VPS13D
0.74,0.26,5610,EIF2AK2
0.74,0.26,57553,MICAL3
0.74,0.26,9187,SLC24A1
0.74,0.26,55337,C19orf66
0.74,0.26,54206,ERRFI1
0.74,0.26,3064,HTT
0.74,0.26,80207,OPA3
0.74,0.26,3417,IDH1
0.74,0.26,84858,ZNF503
0.74,0.26,81855,SFXN3
0.74,0.26,23174,ZCCHC14
0.74,0.26,10043,TOM1
0.74,0.26,84897,TBRG1
0.74,0.26,1314,COPA
0.74,0.26,3954,LETM1
0.74,0.26,9530,BAG4
0.74,0.26,9802,DAZAP2
0.74,0.26,23143,LRCH1
0.74,0.26,7159,TP53BP2
0.74,0.26,51105,PHF20L1
0.74,0.26,8467,SMARCA5
0.74,0.26,79188,TMEM43
0.74,0.26,2802,GOLGA3
0.74,0.26,23637,RABGAP1
0.74,0.26,8880,FUBP1
0.74,0.26,5929,RBBP5
0.74,0.26,5763,PTMS
0.74,0.26,6341,SCO1
0.74,0.26,1457,CSNK2A1
0.74,0.26,25849,PARM1
0.74,0.26,8615,USO1
0.74,0.26,81932,HDHD3
0.74,0.26,284391,ZNF844
0.74,0.26,3512,IGJ
0.74,0.26,3191,HNRNPL
0.74,0.26,6643,SNX2
0.74,0.26,9117,SEC22C
0.74,0.26,9397,NMT2
0.74,0.26,25851,TECPR1
0.74,0.26,9135,RABEP1
0.74,0.26,8508,NIPSNAP1
0.74,0.26,11196,SEC23IP
0.74,0.26,1201,CLN3
0.74,0.26,10972,TMED10
0.74,0.26,55847,CISD1
0.74,0.26,3856,KRT8
0.74,0.26,4299,AFF1
0.74,0.26,152503,SH3D19
0.74,0.26,91689,SMDT1
0.74,0.26,57674,RNF213
0.74,0.26,9219,MTA2
0.74,0.26,653121,ZBTB8A
0.74,0.26,64395,GMCL1
0.74,0.26,22924,MAPRE3
0.75,0.25,51654,CDK5RAP1
0.75,0.25,54906,FAM208B
0.75,0.25,66036,MTMR9
0.75,0.25,54820,NDE1
0.75,0.25,26355,FAM162A
0.75,0.25,55798,METTL2B
0.75,0.25,92745,SLC38A5
0.75,0.25,339448,C1orf174
0.75,0.25,55526,DHTKD1
0.75,0.25,5756,TWF1
0.75,0.25,26958,COPG2
0.75,0.25,389856,USP27X
0.75,0.25,51143,DYNC1LI1
0.75,0.25,128637,TBC1D20
0.75,0.25,10067,SCAMP3
0.75,0.25,23231,SEL1L3
0.75,0.25,23034,SAMD4A
0.75,0.25,10970,CKAP4
0.75,0.25,4131,MAP1B
0.75,0.25,79921,TCEAL4
0.75,0.25,55379,LRRC59
0.75,0.25,91039,DPP9
0.75,0.25,57476,GRAMD1B
0.75,0.25,4000,LMNA
0.75,0.25,51562,MBIP
0.75,0.25,55690,PACS1
0.75,0.25,55683,KANSL3
0.75,0.25,7163,TPD52
0.75,0.25,3020,H3F3A
0.75,0.25,339500,ZNF678
0.75,0.25,1783,DYNC1LI2
0.75,0.25,9793,CKAP5
0.75,0.25,221830,TWISTNB
0.75,0.25,85019,TMEM241
0.75,0.25,6944,VPS72
0.75,0.25,10694,CCT8
0.75,0.25,83481,EPPK1
0.75,0.25,219293,ATAD3C
0.75,0.25,997,CDC34
0.75,0.25,6102,RP2
0.75,0.25,51495,PTPLAD1
0.75,0.25,51191,HERC5
0.75,0.25,83716,CRISPLD2
0.75,0.25,57215,THAP11
0.75,0.25,8848,TSC22D1
0.75,0.25,79072,FASTKD3
0.75,0.25,81555,YIPF5
0.75,0.25,10575,CCT4
0.75,0.25,5253,PHF2
0.75,0.25,23597,ACOT9
0.75,0.25,23224,SYNE2
0.75,0.25,27043,PELP1
0.75,0.25,10910,SUGT1
0.75,0.25,23731,TMEM245
0.75,0.25,4774,NFIA
0.75,0.25,7520,XRCC5
0.75,0.25,23186,RCOR1
0.75,0.25,11034,DSTN
0.75,0.25,64426,SUDS3
0.75,0.25,1820,ARID3A
0.75,0.25,23122,CLASP2
0.75,0.25,25946,ZNF385A
0.75,0.25,51012,SLMO2
0.75,0.25,11182,SLC2A6
0.76,0.24,135112,NCOA7
0.76,0.24,55920,RCC2
0.76,0.24,23177,CEP68
0.76,0.24,160518,DENND5B
0.76,0.24,440026,TMEM41B
0.76,0.24,1059,CENPB
0.76,0.24,221504,ZBTB9
0.76,0.24,6646,SOAT1
0.76,0.24,5931,RBBP7
0.76,0.24,9013,TAF1C
0.76,0.24,7165,TPD52L2
0.76,0.24,5791,PTPRE
0.76,0.24,8073,PTP4A2
0.76,0.24,80155,NAA15
0.76,0.24,10933,MORF4L1
0.76,0.24,64786,TBC1D15
0.76,0.24,23468,CBX5
0.76,0.24,81611,ANP32E
0.76,0.24,23252,OTUD3
0.76,0.24,23062,GGA2
0.76,0.24,23762,OSBP2
0.76,0.24,51696,HECA
0.76,0.24,57179,KIAA1191
0.76,0.24,2444,FRK
0.76,0.24,7286,TUFT1
0.76,0.24,79977,GRHL2
0.76,0.24,51236,FAM203A
0.76,0.24,2647,BLOC1S1
0.76,0.24,54058,C21orf58
0.76,0.24,63939,FAM217B
0.76,0.24,10806,SDCCAG8
0.76,0.24,5480,PPIC
0.76,0.24,80150,ASRGL1
0.76,0.24,80267,EDEM3
0.76,0.24,120,ADD3
0.76,0.24,55676,SLC30A6
0.76,0.24,10838,ZNF275
0.76,0.24,22906,TRAK1
0.76,0.24,5452,POU2F2
0.76,0.24,84914,ZNF587
0.76,0.24,4946,OAZ1
0.76,0.24,23394,ADNP
0.76,0.24,80003,PCNXL2
0.76,0.24,153830,RNF145
0.76,0.24,10419,PRMT5
0.76,0.24,64710,NUCKS1
0.76,0.24,163486,DENND1B
0.76,0.24,80232,WDR26
0.76,0.24,54585,LZTFL1
0.76,0.24,81493,SYNC
0.76,0.24,51582,AZIN1
0.76,0.24,7913,DEK
0.76,0.24,159090,FAM122B
0.76,0.24,51361,HOOK1
0.76,0.24,23354,HAUS5
0.76,0.24,10299,MARCH6
0.77,0.23,84343,HPS3
0.77,0.23,1540,CYLD
0.77,0.23,2531,KDSR
0.77,0.23,23047,PDS5B
0.77,0.23,283349,RASSF3
0.77,0.23,10282,BET1
0.77,0.23,84865,CCDC142
0.77,0.23,83752,LONP2
0.77,0.23,4150,MAZ
0.77,0.23,57465,TBC1D24
0.77,0.23,5066,PAM
0.77,0.23,1810,DR1
0.77,0.23,5496,PPM1G
0.77,0.23,54834,GDAP2
0.77,0.23,90204,ZSWIM1
0.77,0.23,79612,NAA16
0.77,0.23,80167,C4orf29
0.77,0.23,64795,RMND5A
0.77,0.23,25913,POT1
0.77,0.23,6314,ATXN7
0.77,0.23,9738,CCP110
0.77,0.23,51657,STYXL1
0.77,0.23,5195,PEX14
0.77,0.23,57335,ZNF286A
0.77,0.23,26608,TBL2
0.77,0.23,26249,KLHL3
0.77,0.23,3703,STT3A
0.77,0.23,65264,UBE2Z
0.77,0.23,90850,ZNF598
0.77,0.23,9918,NCAPD2
0.77,0.23,6949,TCOF1
0.77,0.23,7336,UBE2V2
0.77,0.23,55119,PRPF38B
0.77,0.23,125150,ZSWIM7
0.77,0.23,3275,PRMT2
0.77,0.23,9695,EDEM1
0.77,0.23,10452,TOMM40
0.77,0.23,79184,BRCC3
0.77,0.23,148137,C19orf55
0.77,0.23,134218,DNAJC21
0.77,0.23,84337,ELOF1
0.77,0.23,192669,AGO3
0.77,0.23,47,ACLY
0.77,0.23,23641,LDOC1
0.77,0.23,4172,MCM3
0.77,0.23,399909,PCNXL3
0.77,0.23,54902,TTC19
0.77,0.23,11072,DUSP14
0.77,0.23,84376,HOOK3
0.77,0.23,1266,CNN3
0.77,0.23,55810,FOXJ2
0.77,0.23,7942,TFEB
0.77,0.23,1822,ATN1
0.77,0.23,149478,BTBD19
0.77,0.23,7716,VEZF1
0.77,0.23,115290,FBXO17
0.78,0.22,146057,TTBK2
0.78,0.22,90580,C19orf52
0.78,0.22,51726,DNAJB11
0.78,0.22,23064,SETX
0.78,0.22,9689,BZW1
0.78,0.22,10051,SMC4
0.78,0.22,23187,PHLDB1
0.78,0.22,79064,TMEM223
0.78,0.22,55573,CDV3
0.78,0.22,57231,SNX14
0.78,0.22,200316,APOBEC3F
0.78,0.22,84705,GTPBP3
0.78,0.22,55149,MTPAP
0.78,0.22,26268,FBXO9
0.78,0.22,9533,POLR1C
0.78,0.22,11030,RBPMS
0.78,0.22,3097,HIVEP2
0.78,0.22,84131,CEP78
0.78,0.22,65124,SOWAHC
0.78,0.22,26151,NAT9
0.78,0.22,284018,C17orf58
0.78,0.22,130026,ICA1L
0.78,0.22,80321,CEP70
0.78,0.22,95681,CEP41
0.78,0.22,84872,ZC3H10
0.78,0.22,56648,EIF5A2
0.78,0.22,64343,AZI2
0.78,0.22,54499,TMCO1
0.78,0.22,55788,LMBRD1
0.78,0.22,9701,PPP6R2
0.78,0.22,23633,KPNA6
0.78,0.22,200081,TXLNA
0.78,0.22,80314,EPC1
0.78,0.22,10363,HMG20A
0.78,0.22,94239,H2AFV
0.78,0.22,4154,MBNL1
0.78,0.22,51274,KLF3
0.78,0.22,65082,VPS33A
0.78,0.22,6418,SET
0.78,0.22,5478,PPIA
0.78,0.22,119032,C10orf32
0.78,0.22,8555,CDC14B
0.78,0.22,55284,UBE2W
0.78,0.22,92421,CHMP4C
0.78,0.22,84458,LCOR
0.78,0.22,79443,FYCO1
0.78,0.22,63893,UBE2O
0.78,0.22,57149,LYRM1
0.79,0.21,55159,RFWD3
0.79,0.21,125228,FAM210A
0.79,0.21,7112,TMPO
0.79,0.21,10527,IPO7
0.79,0.21,23099,ZBTB43
0.79,0.21,65983,GRAMD3
0.79,0.21,221035,REEP3
0.79,0.21,23133,PHF8
0.79,0.21,285527,FRYL
0.79,0.21,8724,SNX3
0.79,0.21,10140,TOB1
0.79,0.21,53344,CHIC1
0.79,0.21,27304,MOCS3
0.79,0.21,80218,NAA50
0.79,0.21,81631,MAP1LC3B
0.79,0.21,79719,AAGAB
0.79,0.21,6880,TAF9
0.79,0.21,59342,SCPEP1
0.79,0.21,54662,TBC1D13
0.79,0.21,400451,FAM174B
0.79,0.21,6613,SUMO2
0.79,0.21,388753,COA6
0.79,0.21,11047,ADRM1
0.79,0.21,115294,PCMTD1
0.79,0.21,1615,DARS
0.79,0.21,548644,UPK3BL
0.79,0.21,27245,AHDC1
0.79,0.21,124411,ZNF720
0.79,0.21,10178,TENM1
0.79,0.21,11273,ATXN2L
0.79,0.21,254170,FBXO33
0.79,0.21,27044,SND1
0.79,0.21,57542,KLHL42
0.79,0.21,55205,ZNF532
0.79,0.21,91775,NXPE3
0.79,0.21,201627,DENND6A
0.79,0.21,51646,YPEL5
0.79,0.21,54788,DNAJB12
0.79,0.21,1977,EIF4E
0.79,0.21,116447,TOP1MT
0.79,0.21,124808,CCDC43
0.79,0.21,26505,CNNM3
0.79,0.21,23258,DENND5A
0.79,0.21,57664,PLEKHA4
0.79,0.21,9643,MORF4L2
0.79,0.21,84108,PCGF6
0.8,0.2,29927,SEC61A1
0.8,0.2,63877,FAM204A
0.8,0.2,10980,COPS6
0.8,0.2,11337,GABARAP
0.8,0.2,83699,SH3BGRL2
0.8,0.2,23512,SUZ12
0.8,0.2,2617,GARS
0.8,0.2,55861,DBNDD2
0.8,0.2,64897,C12orf43
0.8,0.2,55054,ATG16L1
0.8,0.2,2873,GPS1
0.8,0.2,3842,TNPO1
0.8,0.2,90121,TSR2
0.8,0.2,728927,ZNF736
0.8,0.2,9761,MLEC
0.8,0.2,25912,C1orf43
0.8,0.2,83892,KCTD10
0.8,0.2,22868,FASTKD2
0.8,0.2,54876,DCAF16
0.8,0.2,7024,TFCP2
0.8,0.2,8531,YBX3
0.8,0.2,7514,XPO1
0.8,0.2,5905,RANGAP1
0.8,0.2,2957,GTF2A1
0.8,0.2,23132,RAD54L2
0.8,0.2,8428,STK24
0.8,0.2,55156,ARMC1
0.8,0.2,54832,VPS13C
0.8,0.2,10493,VAT1
0.8,0.2,10471,PFDN6
0.8,0.2,23518,R3HDM1
0.8,0.2,9589,WTAP
0.8,0.2,8476,CDC42BPA
0.8,0.2,55831,EMC3
0.8,0.2,168455,CCDC71L
0.8,0.2,3841,KPNA5
0.8,0.2,195827,AAED1
0.8,0.2,10075,HUWE1
0.8,0.2,79066,METTL16
0.8,0.2,54856,GON4L
0.81,0.19,26053,AUTS2
0.81,0.19,57532,NUFIP2
0.81,0.19,56919,DHX33
0.81,0.19,7150,TOP1
0.81,0.19,661,POLR3D
0.81,0.19,56886,UGGT1
0.81,0.19,55705,IPO9
0.81,0.19,51451,LCMT1
0.81,0.19,6749,SSRP1
0.81,0.19,3437,IFIT3
0.81,0.19,11237,RNF24
0.81,0.19,283130,SLC25A45
0.81,0.19,2071,ERCC3
0.81,0.19,118472,ZNF511
0.81,0.19,11171,STRAP
0.81,0.19,1915,EEF1A1
0.81,0.19,84220,RGPD5
0.81,0.19,64746,ACBD3
0.81,0.19,1965,EIF2S1
0.81,0.19,91369,ANKRD40
0.81,0.19,10042,HMGXB4
0.81,0.19,23060,ZNF609
0.81,0.19,1267,CNP
0.81,0.19,3837,KPNB1
0.81,0.19,9330,GTF3C3
0.81,0.19,5902,RANBP1
0.81,0.19,169200,TMEM64
0.81,0.19,54737,MPHOSPH8
0.81,0.19,55142,HAUS2
0.81,0.19,27297,CRCP
0.81,0.19,54700,RRN3
0.81,0.19,7812,CSDE1
0.81,0.19,54915,YTHDF1
0.81,0.19,9221,NOLC1
0.81,0.19,14,AAMP
0.81,0.19,160418,TMTC3
0.81,0.19,1777,DNASE2
0.81,0.19,55034,MOCOS
0.81,0.19,84141,EVA1A
0.82,0.18,284273,ZADH2
0.82,0.18,124997,WDR81
0.82,0.18,79903,NAA60
0.82,0.18,11238,CA5B
0.82,0.18,25980,AAR2
0.82,0.18,6924,TCEB3
0.82,0.18,729288,ZNF286B
0.82,0.18,10016,PDCD6
0.82,0.18,84726,PRRC2B
0.82,0.18,90639,COX19
0.82,0.18,84265,POLR3GL
0.82,0.18,7175,TPR
0.82,0.18,54165,DCUN1D1
0.82,0.18,5036,PA2G4
0.82,0.18,2519,FUCA2
0.82,0.18,7178,TPT1
0.82,0.18,23211,ZC3H4
0.82,0.18,1207,CLNS1A
0.82,0.18,64061,TSPYL2
0.82,0.18,4848,CNOT2
0.82,0.18,148362,BROX
0.82,0.18,729533,FAM72A
0.82,0.18,55632,G2E3
0.82,0.18,84923,FAM104A
0.82,0.18,440145,MZT1
0.82,0.18,8562,DENR
0.82,0.18,55785,FGD6
0.83,0.17,23023,TMCC1
0.83,0.17,7586,ZKSCAN1
0.83,0.17,79714,CCDC51
0.83,0.17,113444,SMIM12
0.83,0.17,10915,TCERG1
0.83,0.17,653308,ASAH2B
0.83,0.17,79269,DCAF10
0.83,0.17,54522,ANKRD16
0.83,0.17,1650,DDOST
0.83,0.17,84186,ZCCHC7
0.83,0.17,22976,PAXIP1
0.83,0.17,51652,CHMP3
0.83,0.17,57455,REXO1
0.83,0.17,10766,TOB2
0.83,0.17,219743,TYSND1
0.83,0.17,79668,PARP8
0.83,0.17,79720,VPS37B
0.83,0.17,10687,PNMA2
0.83,0.17,10087,COL4A3BP
0.83,0.17,163259,DENND2C
0.83,0.17,1654,DDX3X
0.83,0.17,23053,ZSWIM8
0.83,0.17,79158,GNPTAB
0.83,0.17,10247,HRSP12
0.83,0.17,22950,SLC4A1AP
0.83,0.17,23466,CBX6
0.83,0.17,135293,PM20D2
0.83,0.17,100289678,ZNF783
0.83,0.17,55027,HEATR3
0.83,0.17,23506,GLTSCR1L
0.83,0.17,169714,QSOX2
0.83,0.17,91300,R3HDM4
0.84,0.16,64282,PAPD5
0.84,0.16,7594,ZNF43
0.84,0.16,6184,RPN1
0.84,0.16,1984,EIF5A
0.84,0.16,93474,ZNF670
0.84,0.16,57472,CNOT6
0.84,0.16,10521,DDX17
0.84,0.16,54467,ANKIB1
0.84,0.16,58477,SRPRB
0.84,0.16,56852,RAD18
0.84,0.16,91408,BTF3L4
0.84,0.16,127428,TCEANC2
0.84,0.16,9991,PTBP3
0.84,0.16,151050,KANSL1L
0.84,0.16,57594,HOMEZ
0.84,0.16,10146,G3BP1
0.84,0.16,8453,CUL2
0.84,0.16,6045,RNF2
0.84,0.16,11333,PDAP1
0.84,0.16,3268,AGFG2
0.84,0.16,8725,URI1
0.84,0.16,6745,SSR1
0.84,0.16,9125,RQCD1
0.84,0.16,124801,LSM12
0.84,0.16,131076,CCDC58
0.84,0.16,51185,CRBN
0.84,0.16,4841,NONO
0.84,0.16,10204,NUTF2
0.84,0.16,136051,ZNF786
0.84,0.16,136647,MPLKIP
0.85,0.15,151987,PPP4R2
0.85,0.15,81929,SEH1L
0.85,0.15,80335,WDR82
0.85,0.15,55322,C5orf22
0.85,0.15,339324,ZNF260
0.85,0.15,402055,SRRD
0.85,0.15,114781,BTBD9
0.85,0.15,167227,DCP2
0.85,0.15,728780,ANKDD1B
0.85,0.15,6738,TROVE2
0.85,0.15,389524,GTF2IRD2B
0.85,0.15,54811,ZNF562
